0,0,6,7,0,4,2,1,1,0,0,1,0,0,0,0,0,2,2,0.742857,0.742857,0,1,1
0,0,6,7,0,5,1,9,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,1,4,0,2,9,9,1,0,0,1,0,0,0,0,0,1,1,0,0,18,1,1
0,0,5,0,6,8,2,5,1,0,0,1,0,0,0,0,0,1,1,0,0,15,1,1
0,0,6,7,0,0,3,7,3,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1
0,0,6,1,0,0,1,0,9,2,2,8,0,0,0,0,0,1,1,0,0,0,1,1
0,0,8,8,1,9,0,4,0,0,8,0,5,8,6,0,8,1,1,0,0,186,1,1
0,0,6,7,0,9,1,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,4,0,9,4,0,5,1,0,0,1,0,0,0,0,0,2,1,0,0,0,1,1
0,0,6,7,0,6,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,1,7,6,3,7,1,0,0,1,0,0,0,0,0,0,1,1,0,0,40,1,1
0,0,6,7,0,6,1,0,1,0,0,1,0,0,0,0,0,2,2,0.787879,0.787879,0,1,1
0,0,6,7,0,4,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,5,1,1
0,0,6,7,0,9,8,8,1,0,0,1,0,0,0,0,0,3,3,0.787879,0.703704,0,1,1
0,0,8,6,1,6,6,9,9,1,7,5,0,7,2,0,0,79,1,0,0,10,0,1
0,0,8,8,2,3,3,4,0,0,9,7,7,3,7,7,7,1,1,0,0,0,1,1
0,0,6,7,0,4,2,0,1,0,0,1,0,0,0,0,0,2,2,0.787879,0.787879,0,1,1
0,0,8,6,1,9,9,9,0,9,1,7,0,1,2,0,0,34,1,0,0,14,0,1
0,0,1,6,1,0,0,1,0,6,2,7,6,0,0,0,0,1,1,0,0,0,1,1
0,0,4,2,0,7,1,0,0,1,0,0,6,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,6,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,8,7,1,3,1,7,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,5,8,6,5,1,0,0,1,0,0,0,0,2,2,0.466667,0.466667,13,2,1
0,0,5,5,9,6,6,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,1,6,8,1,0,0,1,0,0,0,0,0,2,2,0.533333,0.533333,0,1,1
0,0,2,0,9,4,4,9,1,0,0,1,0,0,0,0,0,1,1,0,0,16,1,1
0,0,2,0,7,9,0,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,2,4,3,2,5,4,1,0,0,1,0,0,0,0,0,1,1,0,0,247,1,1
0,0,6,7,0,0,1,2,1,0,0,1,0,0,0,0,0,2,2,0.6,0.6,23,1,1
0,0,8,8,3,1,4,0,0,6,9,9,9,9,9,9,0,8,2,0.666667,0.666667,0,2,1
0,0,6,7,0,7,5,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4,1,1
0,0,8,8,6,6,4,0,0,0,3,4,8,9,1,0,0,1,1,0,0,23,1,1
0,0,5,9,1,0,0,1,0,8,5,3,4,0,0,0,0,1,1,0,0,0,1,1
0,0,8,6,1,9,9,4,5,8,9,2,6,4,8,0,0,18,1,0,0,11,0,1
0,0,4,5,0,6,9,0,1,0,0,1,0,0,0,0,0,1,1,0,0,33,1,1
0,0,9,8,5,5,0,4,1,0,0,1,0,0,0,0,0,1,1,0,0,5,1,1
0,0,6,7,0,6,9,1,1,0,0,1,0,0,0,0,0,2,2,0.787879,0.787879,0,1,1
0,0,6,7,0,4,4,2,1,0,0,1,0,0,0,0,0,4,4,0.787879,0.574579,0,1,1
0,0,6,1,4,4,9,1,0,0,1,0,2,0,0,0,0,2,1,0,0,165,1,1
0,0,6,7,0,8,9,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,3,3,2,5,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,3,2,4,8,1,0,0,1,0,9,8,0,0,0,0,1,1,0,0,28,1,1
0,0,7,0,6,3,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,4,5,4,8,1,0,0,1,0,0,0,0,1,1,0,0,6,1,1
0,0,6,7,0,2,0,0,1,0,0,1,0,0,0,0,0,3,3,0.466667,0.360684,0,2,1
0,0,3,5,4,4,4,6,1,0,0,1,0,0,0,0,0,1,1,0,0,23,1,1
0,0,8,8,0,1,9,9,4,3,3,4,6,0,1,0,0,144,1,0,0,0,0,1
0,0,6,7,0,4,6,4,1,0,0,1,0,0,0,0,0,1,1,0,0,10,1,1
0,0,5,0,0,8,4,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,9,3,7,1,0,0,1,0,0,0,0,0,1,1,0,0,130,1,1
0,0,6,7,0,6,9,2,1,0,0,1,0,0,0,0,0,2,2,0.722222,0.722222,0,1,1
0,0,6,7,0,0,4,8,1,0,0,1,0,0,0,0,0,3,3,0.722222,0.648148,0,1,1
0,0,6,7,0,1,5,8,1,0,0,1,0,0,0,0,0,5,5,0.777778,0.471614,1,2,1
0,0,9,1,7,2,8,6,1,0,0,1,0,0,0,0,0,1,1,0,0,9,1,1
0,0,3,9,5,0,3,9,1,0,0,1,0,0,0,0,0,1,1,0,0,6,1,1
0,0,4,2,0,7,1,0,0,1,0,8,6,4,0,0,0,1,1,0,0,24,1,1
0,0,6,7,0,5,2,2,1,0,0,1,0,0,0,0,0,2,1,0,0,17,1,1
0,0,7,7,7,6,3,4,5,1,1,1,0,0,0,0,0,28,1,0,0,4,1,1
0,0,6,7,0,0,0,2,3,1,0,0,1,0,0,0,0,3,1,0,0,0,1,1
0,0,7,2,3,3,2,6,1,0,0,1,0,0,0,0,0,1,1,0,0,33,1,1
0,0,8,4,4,4,1,0,0,1,0,8,0,0,0,0,0,1,1,0,0,0,1,1
0,0,4,6,1,0,4,9,1,0,0,1,0,0,0,0,0,1,1,0,0,9,1,1
0,0,6,7,0,2,6,8,1,0,0,1,0,0,0,0,0,2,2,0.5,0.5,5,1,1
0,0,6,7,0,2,4,4,7,9,5,5,8,8,0,0,0,2,1,0,0,0,1,1
0,0,8,5,3,9,5,1,0,0,1,0,9,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,9,2,6,1,0,0,1,0,0,0,0,0,4,4,0.888889,0.777441,0,1,1
0,0,6,8,6,2,0,5,1,0,0,1,0,0,0,0,0,1,1,0,0,6,1,1
0,0,1,5,6,4,1,0,0,1,0,8,4,0,0,0,0,1,1,0,0,141,1,1
0,0,6,7,0,5,4,0,1,0,0,1,0,0,0,0,0,3,3,0.787879,0.60404,0,1,1
0,0,7,4,2,7,4,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,0,4,3,1,0,0,1,0,0,0,0,0,3,3,0.787879,0.626263,0,1,1
0,0,8,8,2,3,6,4,0,0,9,6,9,8,9,9,6,2,1,0,0,0,1,1
0,0,2,0,9,1,2,7,1,0,0,1,0,0,0,0,0,1,1,0,0,7,1,1
0,0,8,5,2,2,1,0,0,1,0,0,0,0,0,0,0,8,5,0.733333,0.400606,233,3,1
0,0,8,8,6,6,7,0,7,7,6,1,0,0,1,0,0,1,1,0,0,15,1,1
0,0,6,7,0,0,1,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,8,8,6,1,4,0,0,0,0,0,1,2,3,7,0,1,1,0,0,27,1,1
0,0,6,7,0,2,3,8,1,0,0,1,0,0,0,0,0,2,2,0.787879,0.787879,9,1,1
0,0,8,8,1,6,8,8,4,9,5,5,8,8,0,0,0,2,1,0,0,0,1,1
0,0,1,5,6,4,1,0,0,1,0,8,4,0,0,0,0,5,4,0.909091,0.833333,26,1,1
0,0,9,0,1,2,2,7,1,0,0,1,0,0,0,0,0,1,1,0,0,8,1,1
0,0,8,8,1,6,5,5,6,9,5,5,8,8,0,0,0,1,1,0,0,58,1,1
0,0,3,3,2,2,7,4,1,0,0,1,0,0,0,0,0,1,1,0,0,39,1,1
0,0,7,5,3,9,1,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,2,4,4,3,8,4,1,0,0,1,0,0,0,0,0,1,1,0,0,69,1,1
0,0,6,1,7,4,9,8,1,0,0,1,0,0,0,0,0,1,1,0,0,6,1,1
0,0,8,6,1,9,9,9,9,2,2,0,0,6,6,0,0,26,2,0.645161,0.645161,4,0,1
0,0,6,7,0,4,9,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,8,8,2,3,9,4,0,0,8,3,5,8,3,2,5,1,1,0,0,33,1,1
0,0,6,7,0,7,6,0,1,0,0,1,0,0,0,0,0,2,2,0.722222,0.722222,0,1,1
0,0,6,7,0,2,9,8,1,0,0,1,0,0,0,0,0,3,3,0.742857,0.675051,4,1,1
0,0,8,8,6,9,7,5,2,5,3,5,5,7,0,0,0,18,8,0.818182,0.68981,85,2,1
0,0,6,7,0,7,3,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,1,1
0,0,9,0,9,6,2,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,5,1,8,1,0,0,1,0,0,0,0,0,2,2,0.787879,0.787879,0,1,1
0,0,5,2,8,1,0,9,1,0,0,1,0,0,0,0,0,1,1,0,0,20,1,1
0,0,7,3,0,9,2,3,1,0,0,1,0,0,0,0,0,1,1,0,0,18,1,1
0,0,8,8,0,1,7,4,7,2,5,0,0,5,5,0,0,15,6,0.933333,0.546605,0,2,1
0,0,4,9,3,1,1,1,8,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,7,4,9,1,0,0,1,0,0,0,0,0,3,2,0.8,0.8,5,1,1
0,0,5,3,1,1,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,9,9,6,6,9,5,5,8,8,0,0,0,1,1,0,0,0,1,1
0,0,8,8,2,4,0,5,8,0,5,9,5,5,8,8,0,1,1,0,0,12,1,1
0,0,6,7,0,2,7,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
0,0,9,8,2,3,6,3,1,0,0,1,0,0,0,0,0,2,1,0,0,0,1,1
0,0,6,7,0,2,2,3,5,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,4,3,2,1,0,0,1,0,0,0,0,0,2,2,0.787879,0.787879,0,1,1
0,0,6,7,0,0,9,3,1,1,0,0,1,0,0,0,0,1,1,0,0,6,1,1
0,0,6,7,0,1,5,2,1,0,0,1,0,0,0,0,0,1,1,0,0,3,1,1
0,0,5,0,9,2,4,5,1,0,0,1,0,0,0,0,0,1,1,0,0,5,1,1
0,0,3,8,2,6,1,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1
0,0,4,2,0,7,1,0,0,1,0,8,2,0,0,0,0,1,1,0,0,76,1,1
0,0,1,4,0,3,9,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,1,1
0,0,6,7,0,0,2,8,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1,1
0,0,7,5,8,2,1,4,1,0,0,1,0,0,0,0,0,1,1,0,0,46,1,1
0,0,3,2,4,8,1,0,0,1,0,2,1,0,0,0,0,2,2,0.307692,0.307692,0,2,1
0,0,4,8,9,5,3,9,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,9,1,0,0,1,0,6,1,6,3,0,0,1,1,0,0,16,1,1
0,0,9,1,5,5,7,0,1,0,0,1,0,0,0,0,0,1,1,0,0,27,1,1
0,0,1,4,0,6,4,9,1,0,0,1,0,0,0,0,0,1,1,0,0,7,1,1
0,0,6,7,0,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,4,2,0,7,1,0,0,1,0,3,9,8,0,0,0,1,1,0,0,6,1,1
0,0,6,0,1,0,0,1,0,8,4,9,5,0,0,0,0,1,1,0,0,0,1,1
0,0,9,7,2,9,1,5,1,0,0,1,0,0,0,0,0,2,1,0,0,0,1,1
0,0,8,6,1,6,6,9,9,3,0,0,1,1,8,0,0,8,1,0,0,2,0,1
0,0,6,7,0,5,7,6,1,0,0,1,0,0,0,0,0,4,4,0.833333,0.736869,0,1,1
0,0,6,1,0,0,1,0,0,6,0,8,6,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,4,0,1,1,0,0,1,0,0,0,0,0,5,5,0.787879,0.598283,0,1,1
0,0,7,2,2,1,6,1,1,0,0,1,0,0,0,0,0,1,1,0,0,6,1,1
0,0,6,7,0,5,9,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,3,8,2,6,1,0,0,1,0,0,2,0,0,0,0,1,1,0,0,41,1,1
0,0,1,2,2,8,7,2,1,0,0,1,0,0,0,0,0,1,1,0,0,24,1,1
0,0,6,7,0,7,2,8,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,4,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,6,3,5,1,0,0,1,0,0,0,0,0,4,4,0.787879,0.556397,3,1,1
0,0,6,0,6,1,1,0,0,1,0,6,0,0,0,0,0,1,1,0,0,20,1,1
0,0,6,7,0,1,3,9,1,0,0,1,0,0,0,0,0,2,2,0.787879,0.787879,0,1,1
0,0,8,8,2,3,6,4,0,0,8,1,0,8,9,4,8,1,1,0,0,0,1,1
0,0,7,8,7,7,6,9,1,0,0,1,0,0,0,0,0,1,1,0,0,33,1,1
0,0,6,7,0,0,7,9,6,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1
0,0,8,8,6,9,7,2,2,6,6,2,4,8,0,0,0,14,3,0.818182,0.787879,0,1,1
0,0,1,9,4,3,7,0,9,1,0,0,1,0,0,0,0,1,1,0,0,4,1,1
0,0,6,7,0,0,8,0,8,1,0,0,1,0,0,0,0,1,1,0,0,14,1,1
0,0,1,7,5,7,1,1,0,0,1,0,4,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,2,0,8,1,0,0,1,0,0,0,0,0,1,1,0,0,4,1,1
0,0,8,6,1,9,9,9,0,9,3,5,3,0,1,0,0,279,2,0.645161,0.645161,8,0,1
0,0,6,7,0,2,2,8,1,0,0,1,0,0,0,0,0,2,1,0,0,0,1,1
0,0,6,7,0,8,4,8,1,0,0,1,0,0,0,0,0,2,2,0.6,0.6,6,1,1
1,8,9,9,9,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,0,0,1
0,0,8,8,2,3,7,4,0,0,9,9,9,8,5,5,6,1,1,0,0,0,1,1
0,0,9,3,6,6,8,8,9,9,1,0,0,1,0,0,0,1,1,0,0,0,1,1
0,0,2,3,2,4,4,8,1,0,0,1,0,0,0,0,0,1,1,0,0,39,1,1
0,0,6,7,0,2,8,7,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,8,8,6,4,4,0,0,0,3,3,3,8,3,4,0,1,1,0,0,27,1,1
0,0,4,6,9,4,0,4,1,0,0,1,0,0,0,0,0,1,1,0,0,46,1,1
0,0,6,7,0,5,0,0,6,9,1,0,0,1,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,35,1,1
0,0,6,7,0,4,9,1,1,0,0,1,0,0,0,0,0,1,1,0,0,14,1,1
0,0,3,6,3,7,2,8,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,8,8,1,6,5,0,8,9,5,5,8,8,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,9,8,1,2,1,0,0,1,0,0,0,0,1,1,0,0,37,1,1
0,0,6,7,0,1,2,5,1,0,0,1,0,0,0,0,0,1,1,0,0,4,1,1
0,0,8,5,2,3,9,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1
0,0,8,6,1,9,9,9,0,1,6,8,1,5,6,0,0,28,1,0,0,11,0,1
0,0,6,7,0,9,5,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,4,3,6,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,7,3,8,5,2,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,3,2,7,3,2,7,1,0,0,1,0,0,0,0,0,1,1,0,0,21,1,1
0,0,6,7,0,2,0,8,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,0,1,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,3,5,4,0,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,5,5,8,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,8,8,2,3,7,4,0,0,9,7,7,9,7,7,7,3,2,0.6,0.6,0,2,1
0,0,6,7,0,7,4,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,3,7,1,0,0,1,0,6,5,9,7,0,0,0,0,1,1,0,0,9,1,1
0,0,6,7,0,9,8,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,3,3,6,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,9,2,6,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,4,5,8,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
0,0,6,7,0,8,7,2,3,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,0,0,5,2,2,9,1,0,0,1,0,0,1,1,0,0,36,1,1
0,0,6,7,0,1,6,2,1,0,0,1,0,0,0,0,0,1,1,0,0,4,1,1
0,0,8,5,2,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
0,0,8,8,2,3,1,4,0,0,0,6,0,8,6,4,8,1,1,0,0,0,1,1
1,7,7,9,7,8,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,13,1,1
0,0,6,7,0,5,9,7,1,0,0,1,0,0,0,0,0,1,1,0,0,50,1,1
0,0,6,7,0,9,8,9,1,0,0,1,0,0,0,0,0,3,2,0.666667,0.666667,1,1,1
0,0,6,7,0,1,4,4,9,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,9,0,5,1,0,0,1,0,0,0,0,0,1,1,0,0,23,1,1
0,0,6,7,0,6,7,5,1,0,0,1,0,0,0,0,0,1,1,0,0,35,1,1
0,0,6,7,0,0,9,8,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,8,8,2,9,8,4,0,0,8,3,8,6,7,8,9,1,1,0,0,0,1,1
0,0,1,7,8,5,6,1,0,0,1,0,6,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,1,4,8,9,1,0,0,1,0,0,0,0,2,2,0.307692,0.307692,9,2,1
0,0,6,7,2,5,9,8,1,0,0,1,0,0,0,0,0,1,1,0,0,41,1,1
0,0,8,8,6,7,1,7,1,0,0,1,0,0,0,0,0,1,1,0,0,8,1,1
0,0,9,7,5,3,9,6,1,0,0,1,0,0,0,0,0,1,1,0,0,12,1,1
0,0,6,7,0,9,6,6,0,1,0,0,1,0,0,0,0,1,1,0,0,22,1,1
0,0,6,7,0,3,4,2,1,0,0,1,0,0,0,0,0,2,2,0.363636,0.363636,29,2,1
0,0,8,8,0,1,6,3,7,1,2,6,2,8,5,0,0,48,1,0,0,0,1,1
1,7,7,9,7,8,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,15,1,1
0,0,8,6,1,9,9,9,0,1,3,7,8,8,4,0,0,18,1,0,0,10,0,1
0,0,9,2,3,0,2,8,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
0,0,6,7,0,6,5,3,1,0,0,1,0,0,0,0,0,1,1,0,0,11,1,1
0,0,8,5,2,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,240,1,1
0,0,6,7,0,5,3,2,1,0,0,1,0,0,0,0,0,2,2,0.787879,0.787879,0,1,1
0,0,5,9,6,6,1,8,1,0,0,1,0,0,0,0,0,1,1,0,0,7,1,1
0,0,8,1,5,9,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
0,0,5,1,0,0,1,0,8,7,8,3,0,0,0,0,0,1,1,0,0,30,1,1
